ONHDLDEL_08104	BCK51667.1	47.826	23	11	1	36	58	205	226	3.2	18.9
ONHDLDEL_08104	BCK51640.1	31.579	38	26	0	24	61	5907	5944	7.9	17.7
ONHDLDEL_08105	BCK51638.1	29.245	106	63	5	129	226	3130	3231	1.5	23.1
ONHDLDEL_08105	BCK51645.1	26.515	132	74	5	88	216	2760	2871	2.9	21.9
ONHDLDEL_08105	BCK51645.1	42.857	21	12	0	61	81	2598	2618	4.5	21.6
ONHDLDEL_08105	BCK51641.1	28.571	70	36	2	134	203	7073	7128	3.2	21.9
ONHDLDEL_08105	BCK51641.1	25.000	48	36	0	188	235	4321	4368	10.0	20.4
ONHDLDEL_08105	BCK51640.1	26.786	56	39	1	182	235	1007	1062	6.0	21.2
ONHDLDEL_08106	BCK51641.1	50.000	24	12	0	57	80	5902	5925	2.5	21.9
ONHDLDEL_08106	BCK51641.1	50.000	24	12	0	57	80	2407	2430	2.7	21.9
ONHDLDEL_08106	BCK51641.1	50.000	24	12	0	57	80	7647	7670	2.7	21.9
ONHDLDEL_08106	BCK51641.1	45.833	24	13	0	57	80	856	879	6.6	20.8
ONHDLDEL_08106	BCK51628.1	72.727	11	3	0	40	50	623	633	6.2	20.8
ONHDLDEL_08106	BCK51646.1	31.148	61	31	1	57	106	1511	1571	9.3	20.0
ONHDLDEL_08106	BCK51640.1	75.000	12	3	0	1	12	847	858	9.6	20.0
ONHDLDEL_08107	BCK51643.1	48.148	27	14	0	13	39	1440	1466	0.38	21.9
ONHDLDEL_08107	BCK51643.1	48.780	41	18	2	13	51	2890	2929	0.54	21.6
ONHDLDEL_08107	BCK51642.1	41.860	43	24	1	33	75	427	468	0.49	21.6
ONHDLDEL_08107	BCK51642.1	32.468	77	36	4	16	76	1526	1602	2.8	19.6
ONHDLDEL_08107	BCK51642.1	44.444	27	15	0	13	39	2907	2933	3.3	19.2
ONHDLDEL_08107	BCK51633.1	60.000	20	8	0	13	32	769	788	0.78	21.2
ONHDLDEL_08107	BCK51633.1	47.059	17	9	0	1	17	119	135	3.4	19.2
ONHDLDEL_08107	BCK51633.1	38.462	52	22	3	15	58	2780	2829	4.0	19.2
ONHDLDEL_08107	BCK51646.1	37.037	27	17	0	13	39	1438	1464	4.9	18.9
ONHDLDEL_08107	BCK51640.1	61.111	18	5	1	60	75	6800	6817	7.0	18.5
ONHDLDEL_08107	BCK51675.1	29.825	57	40	0	16	72	67	123	8.2	18.1
ONHDLDEL_08107	BCK51637.1	44.444	27	15	0	13	39	1415	1441	9.7	18.1
ONHDLDEL_08108	BCK51651.1	27.451	51	29	2	24	70	5	51	0.69	21.6
ONHDLDEL_08108	BCK51668.1	50.000	16	8	0	12	27	194	209	5.0	18.9
ONHDLDEL_08108	BCK51640.1	61.538	13	5	0	59	71	2560	2572	9.4	18.5
ONHDLDEL_08108	BCK51646.1	40.000	20	12	0	6	25	976	995	9.6	18.1
ONHDLDEL_08109	BCK51641.1	44.444	27	14	1	24	49	5640	5666	3.7	18.5
ONHDLDEL_08109	BCK51641.1	38.889	18	11	0	7	24	8403	8420	4.8	18.1
ONHDLDEL_08109	BCK51649.1	57.143	14	6	0	26	39	1655	1668	7.9	17.7
ONHDLDEL_08110	BCK51638.1	64.286	14	5	0	29	42	5724	5737	0.63	21.2
ONHDLDEL_08110	BCK51647.1	44.444	18	10	0	1	18	1419	1436	3.1	19.2
ONHDLDEL_08110	BCK51645.1	85.714	7	1	0	1	7	2915	2921	4.2	18.9
ONHDLDEL_08110	BCK51641.1	30.769	65	39	3	10	73	7946	8005	4.5	18.9
ONHDLDEL_08110	BCK51642.1	34.783	23	15	0	47	69	2906	2928	9.4	18.1
ONHDLDEL_08111	BCK51650.1	28.378	148	75	8	8	131	103	243	0.27	23.9
ONHDLDEL_08111	BCK51643.1	30.000	60	38	1	2	61	4087	4142	0.70	23.1
ONHDLDEL_08111	BCK51634.1	31.081	74	43	3	15	87	106	172	0.95	22.3
ONHDLDEL_08111	BCK51653.1	41.176	34	18	1	3	34	595	628	6.4	20.0
ONHDLDEL_08111	BCK51641.1	47.619	21	11	0	40	60	7712	7732	7.2	20.0
ONHDLDEL_08111	BCK51641.1	33.333	45	24	2	14	56	6026	6066	7.6	20.0
ONHDLDEL_08111	BCK51641.1	42.857	49	21	3	9	51	2069	2116	8.8	19.6
ONHDLDEL_08111	BCK51629.1	33.333	51	28	2	5	55	619	663	7.7	19.6
ONHDLDEL_08112	BCK51658.1	41.860	43	15	3	21	53	265	307	0.58	20.8
ONHDLDEL_08112	BCK51644.1	55.000	20	6	2	35	53	1587	1604	1.2	20.0
ONHDLDEL_08112	BCK51633.1	44.000	25	11	2	30	53	1106	1128	1.5	19.6
ONHDLDEL_08112	BCK51633.1	45.000	20	8	2	35	53	2833	2850	5.1	18.1
ONHDLDEL_08112	BCK51640.1	40.000	15	9	0	45	59	3643	3657	1.9	19.2
ONHDLDEL_08112	BCK51640.1	55.000	20	6	2	35	53	2110	2127	2.2	19.2
ONHDLDEL_08112	BCK51640.1	40.000	15	9	0	45	59	1571	1585	3.3	18.9
ONHDLDEL_08112	BCK51642.1	47.059	17	9	0	21	37	2742	2758	3.2	18.9
ONHDLDEL_08112	BCK51642.1	47.368	19	9	1	35	53	1578	1595	3.9	18.5
ONHDLDEL_08112	BCK51642.1	50.000	20	7	2	35	53	29	46	5.0	18.1
ONHDLDEL_08112	BCK51637.1	38.462	26	13	1	33	55	1205	1230	3.3	18.9
ONHDLDEL_08112	BCK51641.1	66.667	9	3	0	47	55	1005	1013	3.8	18.5
ONHDLDEL_08112	BCK51641.1	25.532	47	35	0	8	54	8282	8328	3.8	18.5
ONHDLDEL_08112	BCK51641.1	25.000	24	18	0	3	26	4196	4219	4.3	18.5
ONHDLDEL_08112	BCK51641.1	29.508	61	28	4	5	53	3306	3363	9.5	17.3
ONHDLDEL_08112	BCK51643.1	28.125	32	23	0	8	39	1739	1770	7.1	17.7
ONHDLDEL_08112	BCK51643.1	44.444	18	9	1	36	53	3273	3289	9.7	17.3
ONHDLDEL_08112	BCK51649.1	47.368	19	7	2	36	53	44	60	7.7	17.7
ONHDLDEL_08112	BCK51645.1	33.333	24	15	1	20	42	1535	1558	8.3	17.7
ONHDLDEL_08113	BCK51633.1	45.238	42	20	3	39	79	1210	1249	0.72	21.9
ONHDLDEL_08113	BCK51637.1	56.250	16	7	0	19	34	1031	1046	2.4	20.4
ONHDLDEL_08113	BCK51665.1	40.000	10	6	0	34	43	25	34	9.2	18.5
ONHDLDEL_08113	BCK51643.1	61.538	13	5	0	14	26	514	526	10.0	18.5
ONHDLDEL_08114	BCK51617.1	96.875	64	2	0	1	64	115	178	8.29e-40	129
ONHDLDEL_08114	BCK51637.1	30.882	68	47	0	28	95	1059	1126	0.54	22.7
ONHDLDEL_08114	BCK51647.1	32.500	40	24	1	16	52	1020	1059	0.91	21.9
ONHDLDEL_08114	BCK51641.1	35.000	40	26	0	45	84	9693	9732	1.3	21.6
ONHDLDEL_08114	BCK51641.1	43.750	32	14	2	6	35	5460	5489	4.9	20.0
ONHDLDEL_08114	BCK51623.1	33.333	36	20	1	60	95	52	83	4.3	19.6
ONHDLDEL_08114	BCK51642.1	64.706	17	5	1	26	42	2144	2159	5.4	19.6
ONHDLDEL_08114	BCK51630.1	27.273	44	32	0	18	61	334	377	5.9	19.6
ONHDLDEL_08114	BCK51644.1	52.632	19	9	0	46	64	869	887	6.0	19.6
ONHDLDEL_08114	BCK51643.1	34.375	32	17	1	9	40	762	789	7.1	19.6
ONHDLDEL_08114	BCK51648.1	47.826	23	10	1	78	100	547	567	9.2	19.2
ONHDLDEL_08115	BCK51618.1	100.000	48	0	0	1	48	549	596	1.05e-27	95.9
ONHDLDEL_08115	BCK51643.1	30.556	36	25	0	6	41	3227	3262	0.28	21.2
ONHDLDEL_08115	BCK51649.1	50.000	16	8	0	21	36	1424	1439	4.6	17.7
ONHDLDEL_08115	BCK51640.1	41.176	17	9	1	21	37	3851	3866	4.6	17.7
ONHDLDEL_08115	BCK51640.1	25.641	39	24	1	6	39	2038	2076	6.1	17.7
ONHDLDEL_08115	BCK51629.1	36.364	22	14	0	14	35	679	700	5.4	17.7
ONHDLDEL_08115	BCK51634.1	28.889	45	22	1	8	42	250	294	9.1	16.9
ONHDLDEL_08116	BCK51618.1	97.002	467	10	1	1	463	1	467	0.0	915
ONHDLDEL_08116	BCK51640.1	36.000	50	31	1	470	519	1166	1214	2.7	23.5
ONHDLDEL_08116	BCK51646.1	50.000	20	10	0	211	230	2533	2552	7.6	21.9
ONHDLDEL_08116	BCK51643.1	31.250	48	18	1	143	175	3458	3505	8.0	21.9
ONHDLDEL_08117	BCK51619.1	96.765	340	7	1	1	336	87	426	0.0	644
ONHDLDEL_08117	BCK51633.1	53.333	30	10	1	267	292	1373	1402	1.1	24.3
ONHDLDEL_08117	BCK51646.1	62.500	16	6	0	23	38	2276	2291	1.6	23.5
ONHDLDEL_08117	BCK51672.1	58.333	24	9	1	27	50	47	69	2.1	22.3
ONHDLDEL_08117	BCK51641.1	26.733	101	48	4	50	146	1290	1368	2.7	23.1
ONHDLDEL_08117	BCK51641.1	41.935	31	17	1	229	259	9231	9260	7.4	21.6
ONHDLDEL_08117	BCK51649.1	26.804	97	70	1	143	239	777	872	2.8	22.7
ONHDLDEL_08117	BCK51648.1	35.484	31	19	1	200	230	3117	3146	3.9	22.3
ONHDLDEL_08117	BCK51640.1	44.828	29	16	0	222	250	5025	5053	5.7	21.9
ONHDLDEL_08117	BCK51666.1	30.263	76	36	3	211	275	673	742	6.8	21.6
ONHDLDEL_08117	BCK51652.1	27.941	68	33	2	153	204	254	321	8.4	21.2
ONHDLDEL_08118	BCK51620.1	99.387	163	1	0	1	163	24	186	1.25e-118	327
ONHDLDEL_08118	BCK51672.1	28.571	49	35	0	10	58	44	92	0.49	23.1
ONHDLDEL_08118	BCK51631.1	29.091	55	32	1	61	108	233	287	3.4	20.8
ONHDLDEL_08118	BCK51640.1	41.667	24	12	1	134	155	411	434	7.3	20.0
ONHDLDEL_08118	BCK51640.1	32.308	65	36	2	51	115	2895	2951	9.7	19.6
ONHDLDEL_08118	BCK51648.1	43.750	16	9	0	138	153	2475	2490	7.7	20.0
ONHDLDEL_08118	BCK51659.1	45.000	20	9	1	20	39	204	221	8.3	19.6
ONHDLDEL_08118	BCK51628.1	32.759	58	29	3	25	80	669	718	9.1	19.6
ONHDLDEL_08119	BCK51621.1	89.969	319	18	3	1	312	1	312	1.40e-153	426
ONHDLDEL_08119	BCK51658.1	35.211	142	74	6	1	128	191	328	0.14	26.6
ONHDLDEL_08119	BCK51660.1	26.667	90	54	3	203	283	153	239	1.1	23.9
ONHDLDEL_08119	BCK51641.1	34.722	72	40	3	142	207	4233	4303	1.5	23.5
ONHDLDEL_08119	BCK51642.1	54.545	22	10	0	42	63	449	470	1.7	23.5
ONHDLDEL_08119	BCK51642.1	31.081	74	35	3	94	167	2738	2795	9.9	20.8
ONHDLDEL_08119	BCK51638.1	35.714	42	17	2	21	54	4150	4189	3.4	22.3
ONHDLDEL_08119	BCK51638.1	58.824	17	7	0	195	211	4559	4575	7.7	21.2
ONHDLDEL_08119	BCK51638.1	58.824	17	7	0	195	211	6089	6105	7.7	21.2
ONHDLDEL_08119	BCK51643.1	37.500	56	30	2	6	60	3669	3720	3.7	22.3
ONHDLDEL_08119	BCK51643.1	34.722	72	40	3	142	207	935	1005	4.4	21.9
ONHDLDEL_08119	BCK51643.1	38.298	47	27	2	156	201	1371	1416	5.8	21.6
ONHDLDEL_08119	BCK51645.1	50.000	36	17	1	46	80	1170	1205	6.1	21.6
ONHDLDEL_08119	BCK51645.1	36.842	57	30	2	248	302	4418	4470	9.6	20.8
ONHDLDEL_08119	BCK51632.1	33.333	66	28	2	97	162	154	203	7.2	21.2
ONHDLDEL_08119	BCK51628.1	50.000	18	9	0	294	311	799	816	8.1	21.2
ONHDLDEL_08120	BCK51622.1	100.000	72	0	0	1	72	46	117	3.52e-44	132
ONHDLDEL_08120	BCK51637.1	30.357	56	36	1	20	72	168	223	0.84	20.8
ONHDLDEL_08120	BCK51637.1	31.579	57	32	2	16	69	771	823	1.8	20.0
ONHDLDEL_08120	BCK51643.1	28.000	50	36	0	23	72	3404	3453	1.1	20.8
ONHDLDEL_08120	BCK51638.1	30.769	39	27	0	34	72	1923	1961	6.0	18.5
ONHDLDEL_08120	BCK51638.1	30.769	39	27	0	34	72	3448	3486	6.7	18.5
ONHDLDEL_08120	BCK51638.1	30.769	39	27	0	34	72	4973	5011	6.7	18.5
ONHDLDEL_08120	BCK51640.1	33.333	39	26	0	34	72	185	223	6.1	18.5
ONHDLDEL_08120	BCK51641.1	47.619	21	10	1	3	23	4356	4375	7.1	18.5
ONHDLDEL_08120	BCK51653.1	33.333	54	31	2	21	70	643	695	7.1	18.5
ONHDLDEL_08120	BCK51649.1	31.373	51	32	1	22	72	180	227	9.1	18.1
ONHDLDEL_08120	BCK51651.1	27.692	65	31	3	7	58	124	185	9.4	17.7
ONHDLDEL_08121	BCK51623.1	80.800	125	23	1	1	124	1	125	2.33e-65	191
ONHDLDEL_08121	BCK51629.1	29.825	57	39	1	58	114	532	587	0.19	25.0
ONHDLDEL_08121	BCK51640.1	25.333	75	49	2	33	100	659	733	1.3	22.7
ONHDLDEL_08121	BCK51640.1	37.500	32	20	0	142	173	5308	5339	3.4	21.2
ONHDLDEL_08121	BCK51640.1	45.833	24	13	0	102	125	7201	7224	4.0	21.2
ONHDLDEL_08121	BCK51641.1	60.000	20	7	1	146	165	8883	8901	1.8	22.3
ONHDLDEL_08121	BCK51648.1	50.000	24	9	1	137	157	2475	2498	2.1	21.9
ONHDLDEL_08121	BCK51648.1	53.333	15	7	0	108	122	955	969	7.9	20.0
ONHDLDEL_08121	BCK51628.1	37.143	35	21	1	58	92	536	569	2.3	21.9
ONHDLDEL_08121	BCK51643.1	32.000	50	31	1	124	173	1165	1211	7.2	20.4
ONHDLDEL_08121	BCK51645.1	47.059	17	9	0	108	124	862	878	8.3	20.0
ONHDLDEL_08121	BCK51625.1	42.857	21	12	0	75	95	182	202	8.7	20.0
ONHDLDEL_08122	BCK51624.1	97.778	90	2	0	1	90	37	126	7.58e-58	176
ONHDLDEL_08122	BCK51621.1	34.091	44	24	1	24	67	220	258	1.3	21.2
ONHDLDEL_08122	BCK51667.1	22.727	88	53	2	8	80	59	146	1.9	20.4
ONHDLDEL_08122	BCK51628.1	31.915	47	29	1	32	75	255	301	2.7	20.0
ONHDLDEL_08122	BCK51638.1	44.000	25	14	0	25	49	4453	4477	3.6	20.0
ONHDLDEL_08122	BCK51638.1	44.000	25	14	0	25	49	5983	6007	3.6	20.0
ONHDLDEL_08122	BCK51635.1	33.333	24	16	0	50	73	160	183	4.8	19.2
ONHDLDEL_08122	BCK51641.1	30.435	46	31	1	46	90	9134	9179	5.2	19.2
ONHDLDEL_08123	BCK51624.1	97.727	44	1	0	1	44	133	176	6.55e-25	87.8
ONHDLDEL_08123	BCK51642.1	45.455	22	12	0	23	44	2446	2467	0.69	20.8
ONHDLDEL_08123	BCK51644.1	70.000	10	3	0	1	10	3641	3650	1.2	20.0
ONHDLDEL_08123	BCK51644.1	52.381	21	10	0	18	38	2681	2701	2.9	18.9
ONHDLDEL_08123	BCK51669.1	43.750	16	9	0	41	56	6	21	1.4	19.2
ONHDLDEL_08123	BCK51629.1	40.741	27	12	1	13	39	889	911	2.3	19.2
ONHDLDEL_08123	BCK51628.1	54.545	11	5	0	49	59	848	858	2.7	18.9
ONHDLDEL_08123	BCK51648.1	43.750	16	9	0	3	18	2609	2624	2.7	18.9
ONHDLDEL_08123	BCK51638.1	34.146	41	15	2	9	41	6347	6383	4.5	18.5
ONHDLDEL_08123	BCK51638.1	46.875	32	11	2	6	35	1244	1271	4.7	18.5
ONHDLDEL_08123	BCK51643.1	40.426	47	22	3	9	50	1115	1160	5.3	18.1
ONHDLDEL_08123	BCK51649.1	37.931	29	17	1	22	50	1756	1783	6.3	18.1
ONHDLDEL_08124	BCK51624.1	96.250	80	3	0	1	80	237	316	3.50e-50	156
ONHDLDEL_08124	BCK51649.1	27.660	94	52	4	2	81	1375	1466	0.10	24.6
ONHDLDEL_08124	BCK51649.1	40.909	22	13	0	37	58	1711	1732	3.5	20.0
ONHDLDEL_08124	BCK51617.1	44.444	27	8	2	40	66	265	284	6.1	19.2
ONHDLDEL_08125	BCK51624.1	88.679	53	6	0	2	54	335	387	1.07e-30	103
ONHDLDEL_08125	BCK51638.1	35.000	20	13	0	20	39	1026	1045	1.7	19.2
ONHDLDEL_08125	BCK51641.1	46.154	26	11	1	32	54	6703	6728	2.8	18.9
ONHDLDEL_08125	BCK51617.1	45.455	11	6	0	19	29	124	134	9.0	17.3
ONHDLDEL_08126	BCK51625.1	74.286	385	79	8	1	374	1	376	5.60e-164	457
ONHDLDEL_08126	BCK51633.1	33.962	106	57	4	43	140	2961	3061	0.15	26.9
ONHDLDEL_08126	BCK51638.1	50.000	30	13	1	97	124	2561	2590	1.0	24.3
ONHDLDEL_08126	BCK51638.1	50.000	30	13	1	97	124	4089	4118	1.0	24.3
ONHDLDEL_08126	BCK51641.1	37.143	35	22	0	135	169	505	539	1.6	23.9
ONHDLDEL_08126	BCK51632.1	36.066	61	38	1	64	123	42	102	3.5	22.3
ONHDLDEL_08126	BCK51646.1	32.857	70	41	3	194	260	2777	2843	5.3	21.9
ONHDLDEL_08127	BCK51626.1	98.305	59	1	0	1	59	1	59	3.27e-36	115
ONHDLDEL_08127	BCK51659.1	75.000	40	10	0	20	59	12	51	4.76e-16	62.8
ONHDLDEL_08127	BCK51644.1	29.091	55	30	2	1	46	3357	3411	1.8	20.0
ONHDLDEL_08127	BCK51645.1	45.833	24	11	1	3	24	1422	1445	1.9	20.0
ONHDLDEL_08127	BCK51640.1	53.846	13	6	0	49	61	3300	3312	3.0	19.6
ONHDLDEL_08127	BCK51630.1	43.750	16	9	0	17	32	2	17	3.7	19.2
ONHDLDEL_08127	BCK51634.1	35.135	37	20	2	22	54	58	94	8.0	18.1
ONHDLDEL_08128	BCK51626.1	97.297	74	2	0	1	74	92	165	4.71e-47	143
ONHDLDEL_08128	BCK51659.1	55.556	72	32	0	1	72	84	155	3.04e-14	58.5
ONHDLDEL_08128	BCK51647.1	38.710	31	19	0	30	60	1263	1293	0.53	21.9
ONHDLDEL_08128	BCK51633.1	31.111	45	31	0	12	56	4543	4587	1.4	20.8
ONHDLDEL_08128	BCK51633.1	50.000	18	9	0	42	59	4146	4163	6.7	18.9
ONHDLDEL_08128	BCK51633.1	36.364	22	14	0	11	32	4813	4834	8.9	18.5
ONHDLDEL_08128	BCK51641.1	57.143	14	6	0	60	73	4171	4184	4.6	19.2
ONHDLDEL_08128	BCK51641.1	30.909	55	33	2	11	62	2983	3035	4.8	19.2
ONHDLDEL_08128	BCK51653.1	47.619	21	8	1	5	22	676	696	4.7	19.2
ONHDLDEL_08128	BCK51634.1	39.286	28	15	1	28	55	396	421	4.7	19.2
ONHDLDEL_08128	BCK51649.1	42.857	14	8	0	48	61	1526	1539	7.0	18.5
ONHDLDEL_08128	BCK51650.1	63.636	11	4	0	35	45	117	127	7.1	18.5
ONHDLDEL_08128	BCK51638.1	38.095	21	13	0	62	82	411	431	8.6	18.5
ONHDLDEL_08129	BCK51626.1	100.000	64	0	0	1	64	168	231	1.92e-40	125
ONHDLDEL_08129	BCK51659.1	55.172	58	26	0	3	60	162	219	1.63e-08	42.0
ONHDLDEL_08129	BCK51637.1	41.667	24	14	0	30	53	817	840	0.39	21.6
ONHDLDEL_08129	BCK51633.1	33.824	68	35	2	5	62	3331	3398	0.64	20.8
ONHDLDEL_08129	BCK51642.1	33.898	59	36	2	7	62	2449	2507	0.67	20.8
ONHDLDEL_08129	BCK51642.1	37.500	24	13	1	10	31	1346	1369	3.1	18.9
ONHDLDEL_08129	BCK51646.1	35.897	39	22	1	5	43	2915	2950	1.4	20.0
ONHDLDEL_08129	BCK51646.1	34.091	44	29	0	20	63	1353	1396	8.4	17.7
ONHDLDEL_08129	BCK51640.1	100.000	7	0	0	52	58	2805	2811	3.3	18.9
ONHDLDEL_08129	BCK51640.1	64.286	14	5	0	44	57	5008	5021	5.3	18.5
ONHDLDEL_08129	BCK51640.1	30.909	55	34	1	10	64	4614	4664	8.5	17.7
ONHDLDEL_08129	BCK51641.1	30.303	33	23	0	27	59	3394	3426	5.4	18.5
ONHDLDEL_08129	BCK51641.1	28.205	39	28	0	21	59	6881	6919	8.0	18.1
ONHDLDEL_08129	BCK51660.1	31.111	45	25	1	20	58	176	220	6.0	18.1
ONHDLDEL_08129	BCK51644.1	42.857	21	12	0	29	49	3093	3113	6.2	18.1
ONHDLDEL_08130	BCK51627.1	95.000	40	2	0	12	51	84	123	1.54e-21	73.9
ONHDLDEL_08130	BCK51629.1	64.516	31	11	0	14	44	1190	1220	1.58e-07	38.9
ONHDLDEL_08130	BCK51643.1	44.444	18	10	0	30	47	4073	4090	0.27	21.6
ONHDLDEL_08130	BCK51641.1	52.632	19	9	0	29	47	4132	4150	0.57	20.4
ONHDLDEL_08130	BCK51641.1	47.368	19	10	0	29	47	2380	2398	1.9	18.9
ONHDLDEL_08130	BCK51641.1	47.368	19	10	0	29	47	5875	5893	1.9	18.9
ONHDLDEL_08130	BCK51641.1	47.368	19	10	0	29	47	7620	7638	1.9	18.9
ONHDLDEL_08130	BCK51641.1	47.368	19	10	0	29	47	829	847	7.2	17.3
ONHDLDEL_08130	BCK51641.1	66.667	9	3	0	39	47	9166	9174	7.7	17.3
ONHDLDEL_08130	BCK51640.1	47.368	19	10	0	29	47	6710	6728	1.8	19.2
ONHDLDEL_08130	BCK51640.1	66.667	9	3	0	39	47	835	843	8.0	17.3
ONHDLDEL_08130	BCK51640.1	66.667	9	3	0	39	47	4972	4980	8.7	17.3
ONHDLDEL_08130	BCK51638.1	47.368	19	10	0	29	47	5602	5620	1.9	18.9
ONHDLDEL_08130	BCK51638.1	47.059	17	9	0	29	45	2556	2572	5.7	17.7
ONHDLDEL_08130	BCK51637.1	60.000	10	4	0	38	47	825	834	3.5	18.5
ONHDLDEL_08130	BCK51642.1	44.444	18	10	0	30	47	827	844	5.1	17.7
ONHDLDEL_08130	BCK51646.1	47.368	19	10	0	29	47	824	842	6.1	17.7
ONHDLDEL_08130	BCK51644.1	46.667	15	8	0	33	47	825	839	6.3	17.7
ONHDLDEL_08130	BCK51645.1	47.368	19	10	0	29	47	826	844	6.5	17.7
ONHDLDEL_08131	BCK51653.1	61.538	13	5	0	14	26	412	424	5.1	18.9
ONHDLDEL_08131	BCK51638.1	50.000	12	6	0	7	18	4917	4928	7.1	18.5
ONHDLDEL_08131	BCK51648.1	28.571	35	25	0	36	70	2644	2678	7.2	18.5
ONHDLDEL_08132	BCK51629.1	91.837	98	8	0	3	100	821	918	5.52e-60	197
ONHDLDEL_08132	BCK51628.1	100.000	10	0	0	1	10	825	834	0.14	26.2
ONHDLDEL_08132	BCK51624.1	37.143	35	18	1	63	93	137	171	1.0	23.5
ONHDLDEL_08132	BCK51646.1	28.333	60	38	2	166	220	1019	1078	4.3	21.6
ONHDLDEL_08132	BCK51638.1	21.481	135	84	6	51	176	3199	3320	6.1	21.2
ONHDLDEL_08132	BCK51633.1	19.643	112	72	2	101	194	281	392	6.6	21.2
ONHDLDEL_08132	BCK51648.1	36.364	33	21	0	37	69	2793	2825	8.6	20.8
ONHDLDEL_08133	BCK51628.1	95.376	519	21	1	1	519	297	812	0.0	977
ONHDLDEL_08133	BCK51629.1	74.175	515	127	1	1	509	293	807	0.0	765
ONHDLDEL_08133	BCK51658.1	28.729	362	223	15	63	410	130	470	4.37e-18	79.7
ONHDLDEL_08133	BCK51633.1	29.363	361	212	14	67	406	168	506	2.86e-17	78.6
ONHDLDEL_08133	BCK51633.1	33.333	57	32	1	450	500	4835	4891	0.26	26.9
